ID;N° do Pedido;N° do Pedido na Loja Virtual;Data;ID contato;Nome do contato;Cpf/Cnpj;Endereco;Bairro;Município;Cep;Estado;E-mail;Telefone;Desconto pedido;Frete;Observações;Situação;ID produto;Descrição;Quantidade;Valor unitário;Desconto item;Preço de Custo;Preço Total;Código do contato;Código do produto;Frete proporcional;Desconto proporcional;Vendedor;Nº da NFe;Natureza da NFe;Situação da NFe;Última ocorrência;Outras despesas;Outras despesas proporcional;Loja virtual;Custo total;Fornecedor;Margem;"""Lucro""";Modelo;Categoria;Medida;Tecido;Canal;Forma de pagamento;Parcelado?;Parcelado em quantas vezes;Pronto entrega ou encomenda?;;
25364703911;7351;;20/03/2026;18028511636;CLIENTE OCULTO 2837;;;Campos Elíseos;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619485034;sofa cama adele ;1;R$ 1.539,99;R$ 29,97;R$ 0,00;R$ 1.724,79;;;R$ 16,51;R$ 0,00;Vendedor oculto 8;;;;20/03/2026;0;0;Loja oculta 3;R$ 893,19;Oculto;42%;R$ 646,80;Sofa Adele;Produto categoria A;;;;Cartão de Crédito - Master/Visa -  01x;Parcelado;1x;;;
25364703911;7351;;20/03/2026;18028511636;CLIENTE OCULTO 2838;;;Campos Elíseos;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619485035;comoda select madeira;1;R$ 1.499,99;R$ 38,75;R$ 0,00;R$ 1.679,99;;;R$ 16,08;R$ 0,00;Vendedor oculto 8;;;;20/03/2026;0;0;Loja oculta 3;R$ 869,99;Oculto;42%;R$ 630,00;Comoda Select;Produto categoria D;;;;Cartão de Crédito - Master/Visa -  01x;Parcelado;1x;;;
25364703911;7351;;20/03/2026;18028511636;CLIENTE OCULTO 2839;;;Campos Elíseos;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619485037;mesa de cabeceira select madeira;1;R$ 899,99;R$ 39,60;R$ 0,00;R$ 1.007,99;;;R$ 9,65;R$ 0,00;Vendedor oculto 8;;;;20/03/2026;0;0;Loja oculta 3;R$ 521,99;Oculto;42%;R$ 378,00;Mesa de Cabeceira;Produto categoria B;;;;Cartão de Crédito - Master/Visa -  01x;Parcelado;1x;;;
25365023625;7352;;20/03/2026;16285471221;CLIENTE OCULTO 2840;;;jardim bonfiglioni;;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16619509044;vaso vidro;1;R$ 41,99;R$ 30,00;R$ 0,00;R$ 47,03;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 24,35;Oculto;42%;R$ 17,64;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25365023625;7352;;20/03/2026;16285471221;CLIENTE OCULTO 2841;;;jardim bonfiglioni;;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16619509046;vaso verde;1;R$ 118,99;R$ 30,00;R$ 0,00;R$ 133,27;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 69,01;Oculto;42%;R$ 49,98;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25365736840;7353;;20/03/2026;18028735526;CLIENTE OCULTO 2842;;;Cidade Continental;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Logística;16618053213;CADEIRAS AURORA ;6;R$ 725,00;R$ 0,00;R$ 362,50;R$ 4.872,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;24/03/2026;0;0;Loja oculta 2;R$ 2.175,00;Oculto;50%;R$ 2.175,00;Cadeira Aurora;Produto categoria E;;;;Cartão de Crédito - Master/Visa -  10x;Parcelado;10x;Pronta-Entrega;;
25366339835;7354;;20/03/2026;17908359423;CLIENTE OCULTO 2843;;;Centro;Ipojuca;;PE;;;R$ 0,00;R$ 0,00;;Em aberto;16619614545;SERVIÇO DE SUBEMPREITADAS ;1;R$ 27.150,00;R$ 0,00;R$ 0,00;R$ 30.408,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 27.150,00;Serviço ;Serviço Categoria C;;;;R$ 0,00;À vista;À vista;;;
25366635677;7355;;20/03/2026;18028934190;CLIENTE OCULTO 2844;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619633027;quadro em mdf;1;R$ 50,00;R$ 58,33;R$ 0,00;R$ 56,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 29,00;Oculto;42%;R$ 21,00;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25366635677;7355;;20/03/2026;18028934190;CLIENTE OCULTO 2845;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619633029;quadro em mdf;1;R$ 60,00;R$ 50,00;R$ 0,00;R$ 67,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 34,80;Oculto;42%;R$ 25,20;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25367450019;7356;;20/03/2026;18029085837;CLIENTE OCULTO 2846;;;Centro;São Paulo;;SP;;;R$ 0,03;R$ 70,00;;Concluído;16117552384;ARMARIO ROUPEIRO DE AÇO VESTIARIO ACADEMIA 12 PORTAS LOCKER CINZA;2;R$ 969,00;R$ 7,36;R$ 523,00;R$ 2.170,56;;;R$ 70,00;R$ 58,14;Vendedor oculto 11;;;;24/03/2026;0;0;Loja oculta 1;R$ 1.046,00;Oculto;46%;R$ 892,00;Roupeiro De Aço;Produto categoria C;;;;Cartão de Crédito - Master/Visa -  05x;Parcelado;5x;;;
25368662355;7357;;20/03/2026;18029341798;CLIENTE OCULTO 2847;;;Pinheiros;São Paulo;;SP;;;R$ 188,64;R$ 100,00;;Concluído;16605500764;Roupeiro MGRSP-16.8;1;R$ 1.257,63;R$ 4,46;R$ 658,18;R$ 1.408,55;;;R$ 100,00;R$ 188,64;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 658,18;Oculto;48%;R$ 599,45;Roupeiro De Aço;Produto categoria C;;;;Pix - Transferência;À vista;À vista;;;
25368734338;7358;;20/03/2026;18029359349;CLIENTE OCULTO 2848;;;Jardim Esperança;Barueri;;SP;;;R$ 0,00;R$ 150,00;;Logística;16619795459;Sofá Aruba 2,70;1;R$ 6.490,00;R$ 0,00;R$ 3.100,00;R$ 7.268,80;;;R$ 148,85;R$ 0,00;Vendedor oculto 13;;;;24/03/2026;0;0;Loja oculta 3;R$ 3.100,00;Oculto;52%;R$ 3.390,00;Sofa Aruba;Produto categoria A;;;;Cartão de Crédito - Master/Visa -  10x;Parcelado;10x;;;
25368734338;7358;;20/03/2026;18029359349;CLIENTE OCULTO 2849;;;Jardim Esperança;Barueri;;SP;;;R$ 0,00;R$ 150,00;;Logística;16619796025;Almofada Azul;2;R$ 25,00;R$ 0,00;R$ 0,00;R$ 56,00;;;R$ 1,15;R$ 0,00;Vendedor oculto 13;;;;24/03/2026;0;0;Loja oculta 3;R$ 29,00;Oculto;42%;R$ 21,00;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  10x;Parcelado;10x;;;
25368800435;7359;;20/03/2026;9172159988;CLIENTE OCULTO 2850;;;Vila Nova Jundiainópolis;Jundiaí;;SP;;;R$ 0,00;R$ 0,00;;Concluído;16605500750;Roupeiro MGRSP-8.4;2;R$ 621,40;R$ 12,12;R$ 353,57;R$ 1.391,94;1453;;R$ 0,00;R$ 0,00;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 707,14;Oculto;43%;R$ 535,66;Roupeiro De Aço;Produto categoria C;;;;Pix - Transferência;À vista;À vista;;;
25368882047;7360;;20/03/2026;18029404718;CLIENTE OCULTO 2851;;;Cidade Industrial Satélite de São Paulo;Guarulhos;;SP;;;R$ 0,00;R$ 150,00;;Concluído;16152054741;Revisteiro de Chão Pirâmide - Porta Revista - Branco;3;R$ 607,05;R$ 5,00;R$ 0,00;R$ 2.039,69;;;R$ 150,00;R$ 0,00;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 1.821,15;Revisteiro de Chão;Produto categoria D;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2852;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16603673631;Mesa Reta Pé Painel 1,20x60 Com 2 Gavetas - Cristal / Gráfite;3;R$ 765,00;R$ 0,00;R$ 0,00;R$ 2.570,40;;;R$ 22,58;R$ 229,50;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 2.295,00;Mesa reta;Produto categoria B;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2853;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16152058572;Mesa Reunião Retangular 1,60x0,90 (40MM) - Pé Trave c/ Caixa de Tomada - Cristal / Gráfite;1;R$ 1.270,00;R$ 0,00;R$ 0,00;R$ 1.422,40;;;R$ 12,50;R$ 127,00;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 1.270,00;Mesa de reunião;Produto categoria B;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2854;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16608680681;Gaveteiro Volante 4 Gavetas (40MM) - Crista / Gráfite;2;R$ 655,00;R$ 1,50;R$ 0,00;R$ 1.467,20;;;R$ 12,89;R$ 131,00;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 1.310,00;Gaveteiro de Aço;Produto categoria D;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2855;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16617501712;Balcão Reto Recepção 1,20x0,60x1,10 - (25MM) Cristal / Gráfite;1;R$ 1.406,00;R$ 41,42;R$ 0,00;R$ 1.574,72;;;R$ 13,84;R$ 140,60;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 1.406,00;Balcão Reto;Produto categoria D;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2856;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16618434928;Cadeira Secretária Fixa Pé Palito - Tecido: Preto;6;R$ 160,00;R$ 5,88;R$ 0,00;R$ 1.075,20;;;R$ 9,45;R$ 96,00;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 960,00;Cadeira Secretária;Produto categoria E;;;;Pix - Transferência;À vista;À vista;;;
25368980482;7361;;20/03/2026;18029430203;CLIENTE OCULTO 2857;;;Parque Monteiro Soares;São Paulo;;SP;;;R$ 914,60;R$ 90,00;;Concluído;16152058504;Cadeira Diretor Gomada (Costurada) C/ Braço Regulável - Preta;3;R$ 635,00;R$ 0,00;R$ 0,00;R$ 2.133,60;;;R$ 18,75;R$ 190,50;Vendedor oculto 6;;;;24/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 1.905,00;Cadeira Diretor;Produto categoria E;;;;Pix - Transferência;À vista;À vista;;;
25370954012;7362;;21/03/2026;18030079475;CLIENTE OCULTO 2858;;;;;;0;;;R$ 0,00;R$ 0,00;;Decoração;16619901122;JOGO DE ACESSORIOS PARA VINHO;1;R$ 7,50;R$ 50,00;R$ 0,00;R$ 8,40;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 4,35;Oculto;42%;R$ 3,15;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25370954012;7362;;21/03/2026;18030079475;CLIENTE OCULTO 2859;;;;;;0;;;R$ 0,00;R$ 0,00;;Decoração;16603090739;SACA ROLHAS 3 EM 1;1;R$ 6,50;R$ 50,00;R$ 0,00;R$ 7,28;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 3,77;Oculto;42%;R$ 2,73;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25370968305;7363;;21/03/2026;18030078930;CLIENTE OCULTO 2860;;;Consolação;São Paulo;;SP;;;R$ 180,00;R$ 0,00;;Concluído;16152055066;Armário Roupeiro De Aço Vestiário Academia 16 Portas Locker Cinza;1;R$ 1.315,00;R$ 2,88;R$ 677,00;R$ 1.472,80;;;R$ 0,00;R$ 180,00;Vendedor oculto 11;;;;24/03/2026;0;0;Loja oculta 1;R$ 677,00;Oculto;49%;R$ 638,00;Roupeiro De Aço;Produto categoria C;;;;Pix - Transferência;À vista;À vista;;;
25371301000;7364;;21/03/2026;18030152795;CLIENTE OCULTO 2861;;;Bela Vista;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619914651;SOFA LUCCA MEDIDA 2,10 TECIDO TB 6097;1;R$ 4.200,00;R$ 0,00;R$ 2.100,00;R$ 4.704,00;;;R$ 91,30;R$ 0,00;Vendedor oculto 2;;;;24/03/2026;0;0;Loja oculta 3;R$ 2.100,00;Oculto;50%;R$ 2.100,00;Sofa Lucca;Produto categoria A;;;;Pix - QR Code;À vista;À vista;Pronta-Entrega;;
25371301000;7364;;21/03/2026;18030152795;CLIENTE OCULTO 2862;;;Bela Vista;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16589877241;impermeabilização;1;R$ 400,00;R$ 20,00;R$ 0,00;R$ 448,00;;;R$ 8,70;R$ 0,00;Vendedor oculto 2;;;;24/03/2026;0;0;Loja oculta 3;R$ 0,00;Oculto;100%;R$ 400,00;Impermeabilização Para Venda;Serviço Categoria A;;;;Pix - QR Code;À vista;À vista;Pronta-Entrega;;
25371610299;7365;;21/03/2026;18030230993;CLIENTE OCULTO 2863;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619926962;;1;R$ 65,00;R$ 50,00;R$ 0,00;R$ 72,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 37,70;Oculto;42%;R$ 27,30;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25371610299;7365;;21/03/2026;18030230993;CLIENTE OCULTO 2864;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925680;conjunto churrasco;1;R$ 40,00;R$ 50,00;R$ 0,00;R$ 44,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 23,20;Oculto;42%;R$ 16,80;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25371610299;7365;;21/03/2026;18030230993;CLIENTE OCULTO 2865;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925681;vaso ceramica;1;R$ 44,50;R$ 50,00;R$ 0,00;R$ 49,84;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 25,81;Oculto;42%;R$ 18,69;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25371610299;7365;;21/03/2026;18030230993;CLIENTE OCULTO 2866;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925683;vaso ceramica;1;R$ 85,00;R$ 50,00;R$ 0,00;R$ 95,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 49,30;Oculto;42%;R$ 35,70;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2867;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925899;jarra 4 copo vidro suporte juquehyt;1;R$ 65,00;R$ 50,00;R$ 0,00;R$ 72,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 37,70;Oculto;42%;R$ 27,30;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2868;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925900;petisqueira bambu ;1;R$ 30,00;R$ 50,00;R$ 0,00;R$ 33,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 17,40;Oculto;42%;R$ 12,60;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2869;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925901;pincel de silicone ;1;R$ 9,50;R$ 50,00;R$ 0,00;R$ 10,64;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 5,51;Oculto;42%;R$ 3,99;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2870;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;0;;1;R$ 8,00;R$ 50,00;R$ 0,00;R$ 8,96;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 4,64;Oculto;42%;R$ 3,36;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2871;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925902;Espatula inox;1;R$ 8,00;R$ 50,00;R$ 0,00;R$ 8,96;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 4,64;Oculto;42%;R$ 3,36;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2872;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925903;conjunto de facas;1;R$ 30,00;R$ 50,00;R$ 0,00;R$ 33,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 17,40;Oculto;42%;R$ 12,60;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2873;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16604407002;APONTADOR DE LEGUMES;1;R$ 5,00;R$ 70,57;R$ 0,00;R$ 5,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 2,90;Oculto;42%;R$ 2,10;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2874;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16606076249;BALDE PARA CHAMPANHE;1;R$ 55,00;R$ 50,00;R$ 0,00;R$ 61,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 31,90;Oculto;42%;R$ 23,10;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25371615569;7366;;21/03/2026;18030234746;CLIENTE OCULTO 2875;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619925904;cachepot cimento;1;R$ 7,00;R$ 79,99;R$ 0,00;R$ 7,84;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 4,06;Oculto;42%;R$ 2,94;Decoração Geral;Produto categoria F;;;;Cartão de Débito - Master/Visa;À vista;À vista;;;
25372204072;7367;;21/03/2026;18030378978;CLIENTE OCULTO 2876;;;Ipiranga;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Logística;16619946511;poltrona serg;1;R$ 699,99;R$ 63,16;R$ 0,00;R$ 783,99;;;R$ 0,00;R$ 0,00;Vendedor oculto 8;;;;24/03/2026;0;0;Loja oculta 3;R$ 405,99;Oculto;42%;R$ 294,00;Poltrona Serg;Produto categoria A;;;;Cartão de Crédito - Master/Visa -  05x;Parcelado;5x;;;
25372282858;7368;;21/03/2026;18030394901;CLIENTE OCULTO 2877;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619949640;poltrona madeira com braco;2;R$ 599,99;R$ 0,00;R$ 0,00;R$ 1.343,98;;;R$ 23,12;R$ 0,00;Vendedor oculto 10;;;;24/03/2026;0;0;Loja oculta 3;R$ 695,99;Oculto;42%;R$ 503,99;Poltrona Madeira;Produto categoria A;;;;Conta a receber/pagar;Parcelado;À vista;;;
25372282858;7368;;21/03/2026;18030394901;CLIENTE OCULTO 2878;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 100,00;;Logística;16619949641;sofa  sofa trento 2,30;1;R$ 3.990,00;R$ 0,00;R$ 0,00;R$ 4.468,80;;;R$ 76,88;R$ 0,00;Vendedor oculto 10;;;;24/03/2026;0;0;Loja oculta 3;R$ 2.314,20;Oculto;42%;R$ 1.675,80;Sofa Trento;Produto categoria A;;;;Conta a receber/pagar;Parcelado;À vista;;;
25372684224;7369;;21/03/2026;18030525976;CLIENTE OCULTO 2879;;;Itaquera;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;0;;6;R$ 17,50;R$ 29,97;R$ 0,00;R$ 117,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 60,90;Oculto;42%;R$ 44,10;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  02x;Parcelado;2x;;;
25372684224;7369;;21/03/2026;18030525976;CLIENTE OCULTO 2880;;;Itaquera;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16619965787;Prato Fundo Luna 22,5cm;6;R$ 16,50;R$ 50,00;R$ 0,00;R$ 110,88;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 57,42;Oculto;42%;R$ 41,58;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  02x;Parcelado;2x;;;
25372689811;7370;;21/03/2026;18030523265;CLIENTE OCULTO 2881;;;Vila Madalena;São Paulo;;SP;;;R$ 0,00;R$ 250,00;;Logística;16593997175;SÓFA LUCCA 2.30 TECIDO (D465);1;R$ 4.399,00;R$ 22,81;R$ 2.300,00;R$ 4.926,88;;;R$ 224,48;R$ 0,00;Vendedor oculto 7;;;;24/03/2026;0;0;Loja oculta 2;R$ 2.300,00;Oculto;48%;R$ 2.099,00;Sofa Lucca;Produto categoria A;;;;Pix - QR Code;À vista;À vista;Pronta-Entrega;;
25372689811;7370;;21/03/2026;18030523265;CLIENTE OCULTO 2882;;;Vila Madalena;São Paulo;;SP;;;R$ 0,00;R$ 250,00;;Logística;16589877241;impermeabilização;1;R$ 500,00;R$ 0,00;R$ 0,00;R$ 560,00;;;R$ 25,52;R$ 0,00;Vendedor oculto 7;;;;24/03/2026;0;0;Loja oculta 2;R$ 0,00;Oculto;100%;R$ 500,00;Impermeabilização Para Venda;Serviço Categoria A;;;;Pix - QR Code;À vista;À vista;Pronta-Entrega;;
25372740080;7371;;21/03/2026;17908376933;CLIENTE OCULTO 2883;;;Centro;Poá;;SP;;;R$ 0,00;R$ 0,00;;Boleto emitido;16241323477;Cadeira De Escritório Executiva Operativa Base Secretária BlackPlax;13;R$ 899,00;R$ 0,00;R$ 401,00;R$ 13.089,44;;;R$ 0,00;R$ 0,00;Vendedor oculto 6;;;;25/03/2026;0;0;Loja oculta 1;R$ 5.213,00;Oculto;55%;R$ 6.474,00;Cadeira Executiva;Produto categoria E;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
25372740080;7371;;21/03/2026;17908376933;CLIENTE OCULTO 2884;;;Centro;Poá;;SP;;;R$ 0,00;R$ 0,00;;Boleto emitido;16614452502;Aparador 1,20x0,81x0,35 - Fresno Sbiancatto;1;R$ 572,00;R$ 0,00;R$ 0,00;R$ 640,64;;;R$ 0,00;R$ 0,00;Vendedor oculto 6;;;;25/03/2026;0;0;Loja oculta 1;R$ 0,00;Oculto;100%;R$ 572,00;Aparador ;Produto categoria D;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
25372960707;7372;;21/03/2026;18030606144;CLIENTE OCULTO 2885;;;Vila Mascote;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16133626065;Escultura Decorativa Poliresina Branco 15X15 Cm;1;R$ 99,99;R$ 9,09;R$ 53,41;R$ 111,99;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;24/03/2026;0;0;Loja oculta 2;R$ 53,41;Oculto;47%;R$ 46,58;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;Não informado;;
25372960707;7372;;21/03/2026;18030606144;CLIENTE OCULTO 2886;;;Vila Mascote;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16212662512;Pascoa  Vaso Decorativo 10X14,5X31Cm Verde Bege;1;R$ 90,01;R$ 0,00;R$ 44,22;R$ 100,81;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;24/03/2026;0;0;Loja oculta 2;R$ 44,22;Oculto;51%;R$ 45,79;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;Não informado;;
25372960707;7372;;21/03/2026;18030606144;CLIENTE OCULTO 2887;;;Vila Mascote;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16601366288;Mesa de Centro A;1;R$ 1.800,00;R$ 16,75;R$ 961,00;R$ 2.016,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;24/03/2026;0;0;Loja oculta 2;R$ 961,00;Oculto;47%;R$ 839,00;Decoração Geral;Produto categoria F;;;;Pix - QR Code;À vista;À vista;Não informado;;
25373181686;7373;;21/03/2026;18030683287;CLIENTE OCULTO 2888;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16619986872;PORTA  ÚTENSILIO CORAÇÃO;2;R$ 45,00;R$ 50,00;R$ 0,00;R$ 100,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 52,20;Oculto;42%;R$ 37,80;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  02x;Parcelado;2x;;;
25373181686;7373;;21/03/2026;18030683287;CLIENTE OCULTO 2889;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15981302686;CENTRO DE MESA EM METAL;1;R$ 60,00;R$ 50,00;R$ 0,00;R$ 67,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;24/03/2026;0;0;Loja oculta 3;R$ 34,80;Oculto;42%;R$ 25,20;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  02x;Parcelado;2x;;;
